epoch,exp_it,exp_iter,seg_and_cls,use_seg_ratio,case_id,s_cfs
1,66,3,2,0.01,A03,"[0.0, 0.0, 0.29136331870025717, 0.16285833646213968]"
1,66,3,2,0.01,A04,"[0.0, 0.0, 0.0, 0.8280431893468041]"
1,66,3,2,0.01,A05,"[0.0, 0.10617296007701377, 0.1114227667995304, 0.5475357589951418]"
1,66,3,2,0.01,A07,"[0.0, 0.23231357552581264, 0.0, 0.7573307171666122]"
1,66,3,2,0.01,A09,"[0.0, 0.06374645853008166, 0.310942928708018, 0.6147361083312053]"
1,66,3,2,0.01,A10,"[0.0, 0.0, 0.002356692313024191, 0.4803446680036142]"
1,67,5,2,0.05,A02,"[0.0, 0.15837850192646769, 0.13678183613030603, 0.5826137307721356]"
1,67,5,2,0.05,A03,"[0.0, 0.0, 0.372417453906062, 0.20775304270219302]"
1,67,5,2,0.05,A04,"[0.0, 0.0, 0.0, 0.871440247050384]"
1,67,5,2,0.05,A05,"[0.0, 0.22292457213660652, 0.10897889969304744, 0.5251688359232748]"
1,67,5,2,0.05,A07,"[0.0, 0.3068271046879311, 0.0, 0.7681436647062182]"
1,67,5,2,0.05,A09,"[0.0, 0.05658905771563926, 0.33709676119559345, 0.6733891376289662]"
1,67,5,2,0.05,A10,"[0.0, 0.0, 0.02058082482429386, 0.4273227078943177]"
1,68,2,2,0.075,A02,"[0.0, 0.1124968931432468, 0.1414820661589085, 0.5728092766782793]"
1,68,2,2,0.075,A03,"[0.0, 0.0, 0.22142494069806842, 0.2209783655723621]"
1,68,2,2,0.075,A04,"[0.0, 0.0, 0.0, 0.7660418822853503]"
1,68,2,2,0.075,A05,"[0.0, 0.0693806754412815, 0.07639896803989549, 0.5195172091704405]"
1,68,2,2,0.075,A07,"[0.0, 0.04596120232671424, 0.0, 0.7399546598596954]"
1,68,2,2,0.075,A09,"[0.0, 0.050108400256496384, 0.41028642053913356, 0.5917226903853947]"
1,68,2,2,0.075,A10,"[0.0, 0.0, 0.03149128016845742, 0.42456848750248816]"
1,69,2,1,0.75,A02,"[0.0, 0.11500230544115478, 0.10379289584587599, 0.6087628609646177]"
1,69,2,1,0.75,A03,"[0.0, 0.0, 0.6604670887226244, 0.20324842104560015]"
1,69,2,1,0.75,A04,"[0.0, 0.0, 0.0, 0.88018498423887]"
1,69,2,1,0.75,A05,"[0.0, 0.2805450203680292, 0.06728416637539321, 0.545458489981026]"
1,69,2,1,0.75,A07,"[0.0, 0.3114277652370203, 0.0, 0.8011680070025713]"
1,69,2,1,0.75,A09,"[0.0, 0.0843076859682919, 0.23214811057570375, 0.6918180296159614]"
1,69,2,1,0.75,A10,"[0.0, 0.0, 0.07067054010790301, 0.44641043616405934]"
1,70,3,1,0.4,A02,"[0.0, 0.1314027626919985, 0.12273132778565891, 0.4374460761205049]"
1,70,3,1,0.4,A03,"[0.0, 0.0, 0.5646683673469388, 0.20855313518036117]"
1,70,3,1,0.4,A04,"[0.0, 0.0, 0.0, 0.787637265585036]"
1,70,3,1,0.4,A05,"[0.0, 0.35749713322557025, 0.0, 0.2693623788375903]"
1,70,3,1,0.4,A07,"[0.0, 0.28460407477420707, 0.0, 0.5511353376670279]"
1,70,3,1,0.4,A09,"[0.0, 0.02249874608899186, 0.23790384237314055, 0.6188420391887682]"
1,70,3,1,0.4,A10,"[0.0, 0.0, 0.025009061254077564, 0.28474938574444963]"
1,71,3,1,0.01,A02,"[0.0, 0.18357124148768988, 0.15527909641512522, 0.5883214082838807]"
1,71,3,1,0.01,A03,"[0.0, 0.0, 0.2886385022424813, 0.18525656756708225]"
1,71,3,1,0.01,A04,"[0.0, 0.0, 0.0, 0.8499010420653231]"
1,71,3,1,0.01,A05,"[0.0, 0.10742777166849944, 0.12072018890200709, 0.5746221543677673]"
1,71,3,1,0.01,A07,"[0.0, 0.13945337893219525, 0.0, 0.7545815889562975]"
1,71,3,1,0.01,A09,"[0.0, 0.056626901230944535, 0.3857454545454546, 0.6388847020688407]"
1,71,3,1,0.01,A10,"[0.0, 0.0, 0.01351425740394143, 0.4541575411457034]"
1,72,3,2,0.1,A02,"[0.0, 0.200255825300331, 0.08608204964286155, 0.5788629040058236]"
1,72,3,2,0.1,A03,"[0.0, 0.0, 0.48839686991023645, 0.14878720932880862]"
1,72,3,2,0.1,A04,"[0.0, 0.0, 0.0, 0.8841349012792632]"
1,72,3,2,0.1,A05,"[0.0, 0.47035001446340763, 0.12656897658940977, 0.5758254254914843]"
1,72,3,2,0.1,A07,"[0.0, 0.19902328544129097, 0.0, 0.7570963260890802]"
1,72,3,2,0.1,A09,"[0.0, 0.002364109857229928, 0.24125877886404454, 0.6589372396117268]"
1,72,3,2,0.1,A10,"[0.0, 0.0, 0.016598079561042527, 0.488077460378631]"
1,73,2,0,0.25,A02,"[0.0, 0.0740508464484887, 0.12158688155973428, 0.37541915460200553]"
1,73,2,0,0.25,A03,"[0.0, 0.0, 0.18063574646278788, 0.3135481587794664]"
1,73,2,0,0.25,A04,"[0.0, 0.0, 0.0, 0.7941790853874412]"
1,73,2,0,0.25,A05,"[0.0, 0.4494609018819818, 0.011193327444648779, 0.3991241073027259]"
1,73,2,0,0.25,A07,"[0.0, 0.10663053873127191, 0.0, 0.655210958563836]"
1,73,2,0,0.25,A09,"[0.0, 0.0, 0.43464207061498017, 0.5222472612643124]"
1,73,2,0,0.25,A10,"[0.0, 0.0, 0.06129376076084283, 0.28861409288310036]"
1,74,1,2,0.3,A02,"[0.0, 0.1484769364664926, 0.10657222593964717, 0.5501504349646041]"
1,74,1,2,0.3,A03,"[0.0, 0.0, 0.6676907991501879, 0.17317287290400168]"
1,74,1,2,0.3,A04,"[0.0, 0.0, 0.0, 0.8679240240606894]"
1,74,1,2,0.3,A05,"[0.0, 0.3535875888817065, 0.05535068068240565, 0.5418793376916556]"
1,74,1,2,0.3,A07,"[0.0, 0.22177688710754842, 0.0, 0.7460206293868346]"
1,74,1,2,0.3,A09,"[0.0, 0.04826102698443123, 0.16169942154117087, 0.6224227542046032]"
1,74,1,2,0.3,A10,"[0.0, 0.0, 0.0, 0.44348979766442254]"
1,75,5,1,0.1,A02,"[0.0, 0.12527138958272366, 0.14218404372451965, 0.5746186462518413]"
1,75,5,1,0.1,A03,"[0.0, 0.0, 0.30159616967337693, 0.17208398367561156]"
1,75,5,1,0.1,A04,"[0.0, 0.0, 0.0, 0.8533622623419965]"
1,75,5,1,0.1,A05,"[0.0, 0.3677477275277747, 0.11198031438225356, 0.5835356336076107]"
1,75,5,1,0.1,A07,"[0.0, 0.1939613705320802, 0.0, 0.7610000296109901]"
1,75,5,1,0.1,A09,"[0.0, 0.01994553335123317, 0.3675733593744702, 0.6645748861370004]"
1,75,5,1,0.1,A10,"[0.0, 0.0, 0.009150102275033961, 0.48242872870202985]"
1,76,2,1,0.2,A02,"[0.0, 0.1830616748143904, 0.13734448296961047, 0.5629883895439282]"
1,76,2,1,0.2,A03,"[0.0, 0.0, 0.3681276977452025, 0.15109832808228954]"
1,76,2,1,0.2,A04,"[0.0, 0.0, 0.0, 0.8103056603729892]"
1,76,2,1,0.2,A05,"[0.0, 0.3027084300785517, 0.10357731499238096, 0.5647672613013823]"
1,76,2,1,0.2,A07,"[0.0, 0.34648016509974777, 0.0, 0.7719699255331265]"
1,76,2,1,0.2,A09,"[0.0, 0.09003543363711247, 0.29289649441383764, 0.6111687465393757]"
1,76,2,1,0.2,A10,"[0.0, 0.0, 0.0, 0.44807181695271875]"
1,77,5,0,0.05,A02,"[0.0, 0.08646031638658304, 0.0, 0.5447636273877358]"
1,77,5,0,0.05,A03,"[0.0, 0.0, 0.45370276567723633, 0.25376102994358457]"
1,77,5,0,0.05,A04,"[0.0, 0.0, 0.0, 0.8174624655530182]"
1,77,5,0,0.05,A05,"[0.0, 0.19478252720606323, 0.0, 0.22616361871872753]"
1,77,5,0,0.05,A07,"[0.0, 0.1308408026812898, 0.0, 0.7872648075947013]"
1,77,5,0,0.05,A09,"[0.0, 0.07219546109152307, 0.01851800821185483, 0.5440264777463212]"
1,77,5,0,0.05,A10,"[0.0, 0.0, 0.07394863110358453, 0.15003216188553603]"
1,78,4,2,0.3,A02,"[0.0, 0.12804135907089964, 0.1531367639907059, 0.5811701556987339]"
1,78,4,2,0.3,A03,"[0.0, 0.0, 0.4576699519838261, 0.18784820865783017]"
1,78,4,2,0.3,A04,"[0.0, 0.0, 0.0, 0.8112872331116083]"
1,78,4,2,0.3,A05,"[0.0, 0.3864062271117779, 0.002679452827527852, 0.5114757641356685]"
1,78,4,2,0.3,A07,"[0.0, 0.20576101096450472, 0.0, 0.7622200601540431]"
1,78,4,2,0.3,A09,"[0.0, 0.013240150979004483, 0.3222822692027761, 0.6325158591946511]"
1,78,4,2,0.3,A10,"[0.0, 0.0, 0.02655513345625085, 0.47572680172385884]"
1,79,4,2,0.025,A02,"[0.0, 0.19509909147254012, 0.20962377454915795, 0.5759925789139393]"
1,79,4,2,0.025,A03,"[0.0, 0.0, 0.28674790333420996, 0.26165453234634095]"
1,79,4,2,0.025,A04,"[0.0, 0.0, 0.0, 0.8042313123429442]"
1,79,4,2,0.025,A05,"[0.0, 0.09365147327858006, 0.09813362952634719, 0.608351002455597]"
1,79,4,2,0.025,A07,"[0.0, 0.14557214163522603, 0.0, 0.7582203400422175]"
1,79,4,2,0.025,A09,"[0.0, 0.061097518350227184, 0.43144398953286, 0.5796090576183008]"
1,79,4,2,0.025,A10,"[0.0, 0.0, 0.013995113276562521, 0.43462308569433306]"
1,80,5,2,0.2,A02,"[0.0, 0.1526670011591896, 0.15746520969571068, 0.5389159839491001]"
1,80,5,2,0.2,A03,"[0.0, 0.0, 0.34347364455252255, 0.19206050389838364]"
1,80,5,2,0.2,A04,"[0.0, 0.0, 0.0, 0.819908840927997]"
1,80,5,2,0.2,A05,"[0.0, 0.3367684333312869, 0.017284029941851124, 0.4700941622811337]"
1,80,5,2,0.2,A07,"[0.0, 0.2333380038298071, 0.0, 0.71713481656025]"
1,80,5,2,0.2,A09,"[0.0, 0.004335128228529707, 0.327574865146593, 0.6479465114263548]"
1,80,5,2,0.2,A10,"[0.0, 0.0, 0.030818052998226604, 0.4685981322825174]"
1,81,1,1,0.2,A02,"[0.0, 0.11648376848935323, 0.06700784896054307, 0.543075412281896]"
1,81,1,1,0.2,A03,"[0.0, 0.0, 0.4664137469314885, 0.20428403774137016]"
1,81,1,1,0.2,A04,"[0.0, 0.0, 0.0, 0.8593716182528991]"
1,81,1,1,0.2,A05,"[0.0, 0.35412718937345716, 0.043981733173861046, 0.5543626792011138]"
1,81,1,1,0.2,A07,"[0.0, 0.24559061053084955, 0.0, 0.7439800734598423]"
1,81,1,1,0.2,A09,"[0.0, 0.055537230468511396, 0.10375227349080757, 0.6162911258492283]"
1,81,1,1,0.2,A10,"[0.0, 0.0, 0.021386777859977134, 0.3833112322068665]"
1,82,1,2,0.2,A02,"[0.0, 0.10719961270903713, 0.05782238914694946, 0.5764896560540627]"
1,82,1,2,0.2,A03,"[0.0, 0.0, 0.4373316463962126, 0.1466388008767529]"
1,82,1,2,0.2,A04,"[0.0, 0.0, 0.0, 0.8117562910117807]"
1,82,1,2,0.2,A05,"[0.0, 0.2768683946070993, 0.03392521267967766, 0.5484802675049557]"
1,82,1,2,0.2,A07,"[0.0, 0.19623507805325985, 0.0, 0.7551249523426312]"
1,82,1,2,0.2,A09,"[0.0, 0.07657072643424297, 0.20173386014039665, 0.5897553885878106]"
1,82,1,2,0.2,A10,"[0.0, 0.0, 0.010757619980819746, 0.4425767096539452]"
1,83,5,2,0.075,A02,"[0.0, 0.16723232660599124, 0.19087072166691593, 0.6159197353024743]"
1,83,5,2,0.075,A03,"[0.0, 0.0, 0.38246662417957145, 0.19772573827032383]"
1,83,5,2,0.075,A04,"[0.0, 0.0, 0.0, 0.8892099323278415]"
1,83,5,2,0.075,A05,"[0.0, 0.3632596079806182, 0.14557737077956157, 0.6044910257561931]"
1,83,5,2,0.075,A07,"[0.0, 0.29417649659151723, 0.0, 0.7731773852380662]"
1,83,5,2,0.075,A09,"[0.0, 0.013575307230637327, 0.3989340788956358, 0.6948259755397286]"
1,83,5,2,0.075,A10,"[0.0, 0.0, 0.003587980266108537, 0.5056155282857157]"
1,84,1,0,0.4,A02,"[0.0, 0.08899727803389085, 0.016481216260879148, 0.6163374362832202]"
1,84,1,0,0.4,A03,"[0.0, 0.0, 0.5493988137822805, 0.20493856171965347]"
1,84,1,0,0.4,A04,"[0.0, 0.0, 0.0, 0.8737557964060312]"
1,84,1,0,0.4,A05,"[0.0, 0.383575400492503, 0.03257826418936116, 0.6273339416998691]"
1,84,1,0,0.4,A07,"[0.0, 0.048173118747281425, 0.0, 0.7366410746979882]"
1,84,1,0,0.4,A09,"[0.0, 0.009123412649488351, 0.034055041807409044, 0.6719992301091481]"
1,84,1,0,0.4,A10,"[0.0, 0.0, 0.0016225534935604908, 0.4830366483029184]"
1,85,5,1,0.01,A02,"[0.0, 0.1373742785475976, 0.14693250224138665, 0.5383549678451076]"
1,85,5,1,0.01,A03,"[0.0, 0.0, 0.2721139637720061, 0.23205004983625233]"
1,85,5,1,0.01,A04,"[0.0, 0.0, 0.0, 0.8039876662732617]"
1,85,5,1,0.01,A05,"[0.0, 0.08623006568212047, 0.128058162558466, 0.5650329648037327]"
1,85,5,1,0.01,A07,"[0.0, 0.1653351738417738, 0.0, 0.7649472819416531]"
1,85,5,1,0.01,A09,"[0.0, 0.054442710448867324, 0.3262984481671559, 0.5044878202337223]"
1,85,5,1,0.01,A10,"[0.0, 0.0, 0.005798935104644419, 0.387167646408597]"
1,86,3,1,0.1,A02,"[0.0, 0.2043894859510553, 0.09560235669411803, 0.5863976438283476]"
1,86,3,1,0.1,A03,"[0.0, 0.0, 0.5869218958515691, 0.15766857911035362]"
1,86,3,1,0.1,A04,"[0.0, 0.0, 0.0, 0.8541244753733088]"
1,86,3,1,0.1,A05,"[0.0, 0.4333286365130807, 0.1774068090707832, 0.5788828643655349]"
1,86,3,1,0.1,A07,"[0.0, 0.3560534567262321, 0.0, 0.7583879257626651]"
1,86,3,1,0.1,A09,"[0.0, 0.058956291974017395, 0.19093445381947977, 0.6593572945756848]"
1,86,3,1,0.1,A10,"[0.0, 0.0, 0.0, 0.5007038055697897]"
1,87,1,1,1,A02,"[0.0, 0.06808617731541643, 0.06800804828973844, 0.6331116983518856]"
1,87,1,1,1,A03,"[0.0, 0.0, 0.4531875614375793, 0.23125029837208194]"
1,87,1,1,1,A04,"[0.0, 0.0, 0.0, 0.8657996886598183]"
1,87,1,1,1,A05,"[0.0, 0.34787298092940966, 0.004929960560315518, 0.6155473759585653]"
1,87,1,1,1,A07,"[0.0, 0.11988118285131598, 0.0, 0.7912493196644664]"
1,87,1,1,1,A09,"[0.0, 0.006243476055293785, 0.14812669605603287, 0.6873965895361897]"
1,87,1,1,1,A10,"[0.0, 0.0, 0.02283982986657344, 0.49412757597349144]"
1,88,3,0,0.4,A02,"[0.0, 0.0642864550923045, 0.19735837828747363, 0.5672238595919764]"
1,88,3,0,0.4,A03,"[0.0, 0.0, 0.5234110259555707, 0.2359834495015412]"
1,88,3,0,0.4,A04,"[0.0, 0.0, 0.0, 0.8282410225847294]"
1,88,3,0,0.4,A05,"[0.0, 0.37302103454635466, 0.010948975461187038, 0.5494960410016019]"
1,88,3,0,0.4,A07,"[0.0, 0.01050542780436559, 0.0, 0.7361321128085604]"
1,88,3,0,0.4,A09,"[0.0, 0.0, 0.442229949100354, 0.6901474586370039]"
1,88,3,0,0.4,A10,"[0.0, 0.0, 0.11791978412854164, 0.4348637852879135]"
1,89,2,1,0.3,A02,"[0.0, 0.11533559237728105, 0.01406227579279667, 0.5613415653059615]"
1,89,2,1,0.3,A03,"[0.0, 0.0, 0.5517082261070192, 0.19647062082721556]"
1,89,2,1,0.3,A04,"[0.0, 0.0, 0.0, 0.849986579801381]"
1,89,2,1,0.3,A05,"[0.0, 0.3480516501308017, 0.03812727782450239, 0.5822389050292813]"
1,89,2,1,0.3,A07,"[0.0, 0.17064680644377886, 0.0, 0.7029689112825627]"
1,89,2,1,0.3,A09,"[0.0, 0.030947863529465228, 0.023378065949394886, 0.6557431681848478]"
1,89,2,1,0.3,A10,"[0.0, 0.0, 0.08116500696005996, 0.46390096619903265]"
1,90,1,0,0.5,A02,"[0.0, 0.09104053421602386, 0.004509140812625594, 0.6328181096358227]"
1,90,1,0,0.5,A03,"[0.0, 0.0, 0.17150539355334335, 0.22993761519920602]"
1,90,1,0,0.5,A04,"[0.0, 0.0, 0.0, 0.8721802240417519]"
1,90,1,0,0.5,A05,"[0.0, 0.36243806947905316, 0.004513717469497144, 0.6164480100618905]"
1,90,1,0,0.5,A07,"[0.0, 0.22355152455397098, 0.0, 0.7885960037691174]"
1,90,1,0,0.5,A09,"[0.0, 0.022933756725765194, 0.0027408993576017128, 0.7024578160037068]"
1,90,1,0,0.5,A10,"[0.0, 0.0, 0.03626996393611541, 0.4604873737199362]"
1,91,3,1,0.05,A02,"[0.0, 0.15055482414895616, 0.09363271975286579, 0.5262703272315049]"
1,91,3,1,0.05,A03,"[0.0, 0.0, 0.34690213726939667, 0.14152163102933862]"
1,91,3,1,0.05,A04,"[0.0, 0.0, 0.0, 0.6043554085221647]"
1,91,3,1,0.05,A05,"[0.0, 0.2360907931140965, 0.055143243704764276, 0.5388922575340198]"
1,91,3,1,0.05,A07,"[0.0, 0.2337738842912387, 0.0, 0.7099440101366354]"
1,91,3,1,0.05,A09,"[0.0, 0.051815831850156785, 0.2202155055570615, 0.39009963650525775]"
1,91,3,1,0.05,A10,"[0.0, 0.0, 0.014333188845542551, 0.4457332526928172]"
1,92,2,0,0.01,A02,"[0.0, 0.03765387400434468, 0.23794928949568128, 0.5701363056393202]"
1,92,2,0,0.01,A03,"[0.0, 0.0, 0.37616662056530514, 0.14575790123396792]"
1,92,2,0,0.01,A04,"[0.0, 0.0, 0.0, 0.8660285111705834]"
1,92,2,0,0.01,A05,"[0.0, 0.12491158738534426, 0.02787984271256366, 0.545764318381081]"
1,92,2,0,0.01,A07,"[0.0, 0.010318461881077873, 0.0, 0.7549457681256928]"
1,92,2,0,0.01,A09,"[0.0, 0.009951534733441033, 0.5480681182666839, 0.6697777244263049]"
1,92,2,0,0.01,A10,"[0.0, 0.0, 0.0988155056382965, 0.47256888711299605]"
1,93,1,1,0.01,A02,"[0.0, 0.17825129893309008, 0.20437543744742606, 0.3571400897972889]"
1,93,1,1,0.01,A03,"[0.0, 0.0, 0.37551858121442294, 0.4552014688509657]"
1,93,1,1,0.01,A04,"[0.0, 0.0, 0.0, 0.7768899526924711]"
1,93,1,1,0.01,A05,"[0.0, 0.06565992549228312, 0.12045933911413169, 0.38052751666825935]"
1,93,1,1,0.01,A07,"[0.0, 0.12247495896284882, 0.0, 0.626736455902797]"
1,93,1,1,0.01,A09,"[0.0, 0.07603276193886228, 0.4380190048933375, 0.5535973386219691]"
1,93,1,1,0.01,A10,"[0.0, 0.0, 0.01484328407660195, 0.19555689028920858]"
1,94,5,0,0.75,A02,"[0.0, 0.08705747655301185, 0.06487451996070376, 0.6617458346710307]"
1,94,5,0,0.75,A03,"[0.0, 0.0, 0.4027992123889096, 0.25257534695917716]"
1,94,5,0,0.75,A04,"[0.0, 0.0, 0.0, 0.8865734963496514]"
1,94,5,0,0.75,A05,"[0.0, 0.3327948981518387, 0.0, 0.6697554580014244]"
1,94,5,0,0.75,A07,"[0.0, 0.1427152939913587, 0.0, 0.8012550898137347]"
1,94,5,0,0.75,A09,"[0.0, 0.020349286955888644, 0.0046880886271992855, 0.7135325794476456]"
1,94,5,0,0.75,A10,"[0.0, 0.0, 0.0776978417266187, 0.48091518043576303]"
1,95,2,1,0.25,A02,"[0.0, 0.13179080692895134, 0.09778152079962767, 0.3734332037308464]"
1,95,2,1,0.25,A03,"[0.0, 0.0, 0.45657870226637687, 0.33415329822072654]"
1,95,2,1,0.25,A04,"[0.0, 0.0, 0.0, 0.7235259049811625]"
1,95,2,1,0.25,A05,"[0.0, 0.3357573539736776, 0.035487724262701935, 0.33125307140122223]"
1,95,2,1,0.25,A07,"[0.0, 0.19093009820912768, 0.0, 0.5701207278600985]"
1,95,2,1,0.25,A09,"[0.0, 0.06222267247492655, 0.32455006318725216, 0.47552637895325506]"
1,95,2,1,0.25,A10,"[0.0, 0.0, 0.03740032460659093, 0.26911780490422804]"
1,96,1,2,0.025,A02,"[0.0, 0.18549710893583377, 0.10434446804402393, 0.5260613236137938]"
1,96,1,2,0.025,A03,"[0.0, 0.0, 0.4963847094476048, 0.17965807300066994]"
1,96,1,2,0.025,A04,"[0.0, 0.0, 0.0, 0.6283399623886735]"
1,96,1,2,0.025,A05,"[0.0, 0.23193273437972584, 0.127657695449628, 0.5261104674886802]"
1,96,1,2,0.025,A07,"[0.0, 0.3022256714432218, 0.0, 0.7525540278530995]"
1,96,1,2,0.025,A09,"[0.0, 0.04571698586848983, 0.1463827291389384, 0.4357236503796495]"
1,96,1,2,0.025,A10,"[0.0, 0.0, 0.0017577500798977312, 0.3879258931491564]"
1,97,1,0,0.025,A02,"[0.0, 0.02157205404288103, 0.205120620186668, 0.2835626924925674]"
1,97,1,0,0.025,A03,"[0.0, 0.0, 0.44103217242338094, 0.1369037455177332]"
1,97,1,0,0.025,A04,"[0.0, 0.0, 0.0, 0.23655231147573785]"
1,97,1,0,0.025,A05,"[0.0, 0.4318059465030071, 0.031383396724609436, 0.4954353103395789]"
1,97,1,0,0.025,A07,"[0.0, 0.025575790037493305, 0.0, 0.40937719101369074]"
1,97,1,0,0.025,A09,"[0.0, 0.0, 0.501548445861323, 0.334029286261608]"
1,97,1,0,0.025,A10,"[0.0, 0.0, 0.11565619945339951, 0.414681893886831]"
1,98,4,0,1,A02,"[0.0, 0.06044152163802148, 0.1793197936814958, 0.5972582008238136]"
1,98,4,0,1,A03,"[0.0, 0.0, 0.6296288490315509, 0.23403025339628097]"
1,98,4,0,1,A04,"[0.0, 0.0, 0.0, 0.8838453276265557]"
1,98,4,0,1,A05,"[0.0, 0.3942950671390268, 0.02243870402802102, 0.6193619774401368]"
1,98,4,0,1,A07,"[0.0, 0.0725913114253739, 0.0, 0.787757147151876]"
1,98,4,0,1,A09,"[0.0, 0.0, 0.21656983290546325, 0.691062337409301]"
1,98,4,0,1,A10,"[0.0, 0.0, 0.09983361064891848, 0.44346506695551874]"
1,99,4,0,0.75,A02,"[0.0, 0.07653637016517903, 0.17327596803933618, 0.5868694614860259]"
1,99,4,0,0.75,A03,"[0.0, 0.0, 0.6672720811781893, 0.27917591063243385]"
1,99,4,0,0.75,A04,"[0.0, 0.0, 0.0, 0.8879153713835432]"
1,99,4,0,0.75,A05,"[0.0, 0.439115486973307, 0.0026814585031152242, 0.6376731418538016]"
1,99,4,0,0.75,A07,"[0.0, 0.17631604553858132, 0.0, 0.808109481344907]"
1,99,4,0,0.75,A09,"[0.0, 0.0, 0.3084245308757996, 0.750876286971217]"
1,99,4,0,0.75,A10,"[0.0, 0.0, 0.1412042288670085, 0.42596876661013944]"
1,100,4,1,0.15,A02,"[0.0, 0.15275350188326234, 0.044372285842639955, 0.6180916843275486]"
1,100,4,1,0.15,A03,"[0.0, 0.0, 0.5682051566706448, 0.2100693299399037]"
1,100,4,1,0.15,A04,"[0.0, 0.0, 0.0, 0.8524705808975582]"
1,100,4,1,0.15,A05,"[0.0, 0.29944548416164135, 0.15241899456021862, 0.5868798966517621]"
1,100,4,1,0.15,A07,"[0.0, 0.30341573777728725, 0.0, 0.7717148364723623]"
1,100,4,1,0.15,A09,"[0.0, 0.07743491964667885, 0.17455426927346457, 0.6736549755181136]"
1,100,4,1,0.15,A10,"[0.0, 0.0, 0.0336355886228009, 0.4495025865499403]"
1,101,5,2,0.3,A02,"[0.0, 0.11747705297661946, 0.10454690434844242, 0.5387574941174187]"
1,101,5,2,0.3,A03,"[0.0, 0.0, 0.3271817751639289, 0.14303900334473824]"
1,101,5,2,0.3,A04,"[0.0, 0.0, 0.0, 0.7182090708319985]"
1,101,5,2,0.3,A05,"[0.0, 0.41901781040109604, 0.022317664942944578, 0.5202520422009219]"
1,101,5,2,0.3,A07,"[0.0, 0.0979478841675089, 0.0, 0.7087957240415004]"
1,101,5,2,0.3,A09,"[0.0, 0.05560577753671226, 0.1889601495193108, 0.5380882375579195]"
1,101,5,2,0.3,A10,"[0.0, 0.0, 0.04604262308324021, 0.4772732776673834]"
1,102,2,1,1,A02,"[0.0, 0.08196140909895558, 0.05021203367955258, 0.5997212781233742]"
1,102,2,1,1,A03,"[0.0, 0.0, 0.626150778499003, 0.3549730988159023]"
1,102,2,1,1,A04,"[0.0, 0.0, 0.0, 0.8891948982179638]"
1,102,2,1,1,A05,"[0.0, 0.35965217683108425, 0.0, 0.661476415089678]"
1,102,2,1,1,A07,"[0.0, 0.0965496077792056, 0.0, 0.8213853423200533]"
1,102,2,1,1,A09,"[0.0, 0.004707078001096536, 0.21816081431591797, 0.7343004305428777]"
1,102,2,1,1,A10,"[0.0, 0.0, 0.09870519797335334, 0.44071650854887634]"
1,103,1,2,0.075,A02,"[0.0, 0.13588834785297071, 0.10918244403474762, 0.5379359671150619]"
1,103,1,2,0.075,A03,"[0.0, 0.0, 0.23135726523128716, 0.16702477799167856]"
1,103,1,2,0.075,A04,"[0.0, 0.0, 0.0, 0.8344505450191728]"
1,103,1,2,0.075,A05,"[0.0, 0.3016831797902544, 0.08159095848728538, 0.5955376315927302]"
1,103,1,2,0.075,A07,"[0.0, 0.2507494269088344, 0.0, 0.7322268407967532]"
1,103,1,2,0.075,A09,"[0.0, 0.06071786904877496, 0.3164436210043396, 0.6419625642147705]"
1,103,1,2,0.075,A10,"[0.0, 0.0, 0.006343822624207023, 0.4722781127120109]"
1,104,2,1,0.075,A02,"[0.0, 0.11661106034142463, 0.10886078147109633, 0.5109226733030807]"
1,104,2,1,0.075,A03,"[0.0, 0.0, 0.23382517574205, 0.19731344513576993]"
1,104,2,1,0.075,A04,"[0.0, 0.0, 0.0, 0.708467878582302]"
1,104,2,1,0.075,A05,"[0.0, 0.11231078586886659, 0.10025741213631562, 0.45980592775422624]"
1,104,2,1,0.075,A07,"[0.0, 0.19016077557656408, 0.0, 0.7448414954704541]"
1,104,2,1,0.075,A09,"[0.0, 0.05881220329980413, 0.27733601790317863, 0.5415989985113006]"
1,104,2,1,0.075,A10,"[0.0, 0.0, 0.002302893801166631, 0.382559260317007]"
1,105,4,2,0.75,A02,"[0.0, 0.1405656067645259, 0.13423160497867967, 0.5045142898894955]"
1,105,4,2,0.75,A03,"[0.0, 0.0, 0.5401402511581695, 0.2557487259580309]"
1,105,4,2,0.75,A04,"[0.0, 0.0, 0.0, 0.8556967379896764]"
1,105,4,2,0.75,A05,"[0.0, 0.38872457451224574, 0.007332887821265375, 0.5877464604719668]"
1,105,4,2,0.75,A07,"[0.0, 0.2806470473591893, 0.0, 0.710786562554685]"
1,105,4,2,0.75,A09,"[0.0, 0.06781667350815727, 0.3377528402352345, 0.6705415171784082]"
1,105,4,2,0.75,A10,"[0.0, 0.0, 0.06016281686412072, 0.2857187936076069]"
1,106,3,0,0.5,A02,"[0.0, 0.10943719422775948, 0.0190599956681828, 0.6488232810520883]"
1,106,3,0,0.5,A03,"[0.0, 0.0, 0.3035331301501298, 0.1660951317956965]"
1,106,3,0,0.5,A04,"[0.0, 0.0, 0.0, 0.8791565527701483]"
1,106,3,0,0.5,A05,"[0.0, 0.3818347581611368, 0.0, 0.5764935895898436]"
1,106,3,0,0.5,A07,"[0.0, 0.12308492339693586, 0.0, 0.7834963200981392]"
1,106,3,0,0.5,A09,"[0.0, 0.01841634640995396, 0.022180183144157484, 0.6576338968080669]"
