epoch,exp_it,exp_iter,seg_and_cls,use_seg_ratio,case_id,s_acc,s_acc_fg,s_iou,s_bach,s_f1mic,s_f1mac
1,142,1,2,0.1,A04.svs_64_overlay_0.76_0.66_0.26_0.80_0.42_0.84.png,0.76,0.66,0.26,0.8,0.42,0.84
1,142,1,2,0.1,A05.svs_64_overlay_0.76_0.66_0.20_0.44_0.44_0.72.png,0.76,0.66,0.2,0.44,0.44,0.72
1,142,1,2,0.1,A07.svs_64_overlay_0.76_0.66_0.24_0.62_0.44_0.78.png,0.76,0.66,0.24,0.62,0.44,0.78
1,142,1,2,0.1,A09.svs_64_overlay_0.76_0.66_0.28_0.56_0.54_0.89.png,0.76,0.66,0.28,0.56,0.54,0.89
1,142,1,2,0.1,A10.svs_64_overlay_0.76_0.66_0.11_0.35_0.34_0.80.png,0.76,0.66,0.11,0.35,0.34,0.8
1,143,1,2,0.01,A02.svs_64_overlay_0.67_0.38_0.14_0.44_0.39_0.67.png,0.67,0.38,0.14,0.44,0.39,0.67
1,143,1,2,0.01,A03.svs_64_overlay_0.67_0.38_0.10_0.36_0.36_0.83.png,0.67,0.38,0.1,0.36,0.36,0.83
1,143,1,2,0.01,A04.svs_64_overlay_0.67_0.38_0.25_0.80_0.42_0.80.png,0.67,0.38,0.25,0.8,0.42,0.8
1,143,1,2,0.01,A05.svs_64_overlay_0.67_0.38_0.17_0.50_0.39_0.69.png,0.67,0.38,0.17,0.5,0.39,0.69
1,143,1,2,0.01,A07.svs_64_overlay_0.67_0.38_0.21_0.59_0.41_0.74.png,0.67,0.38,0.21,0.59,0.41,0.74
1,143,1,2,0.01,A09.svs_64_overlay_0.67_0.38_0.28_0.59_0.54_0.88.png,0.67,0.38,0.28,0.59,0.54,0.88
1,143,1,2,0.01,A10.svs_64_overlay_0.67_0.38_0.07_0.38_0.31_0.76.png,0.67,0.38,0.07,0.38,0.31,0.76
1,144,2,2,0.025,A02.svs_64_overlay_0.68_0.62_0.18_0.50_0.42_0.68.png,0.68,0.62,0.18,0.5,0.42,0.68
1,144,2,2,0.025,A03.svs_64_overlay_0.68_0.62_0.08_0.30_0.33_0.80.png,0.68,0.62,0.08,0.3,0.33,0.8
1,144,2,2,0.025,A04.svs_64_overlay_0.68_0.62_0.25_0.76_0.39_0.78.png,0.68,0.62,0.25,0.76,0.39,0.78
1,144,2,2,0.025,A05.svs_64_overlay_0.68_0.62_0.19_0.47_0.42_0.68.png,0.68,0.62,0.19,0.47,0.42,0.68
1,144,2,2,0.025,A07.svs_64_overlay_0.68_0.62_0.25_0.62_0.46_0.77.png,0.68,0.62,0.25,0.62,0.46,0.77
1,144,2,2,0.025,A09.svs_64_overlay_0.68_0.62_0.26_0.56_0.51_0.87.png,0.68,0.62,0.26,0.56,0.51,0.87
1,144,2,2,0.025,A10.svs_64_overlay_0.68_0.62_0.10_0.38_0.33_0.75.png,0.68,0.62,0.1,0.38,0.33,0.75
1,145,1,2,0.25,A02.svs_64_overlay_0.71_0.69_0.18_0.46_0.41_0.71.png,0.71,0.69,0.18,0.46,0.41,0.71
1,145,1,2,0.25,A03.svs_64_overlay_0.71_0.69_0.10_0.22_0.36_0.83.png,0.71,0.69,0.1,0.22,0.36,0.83
1,145,1,2,0.25,A04.svs_64_overlay_0.71_0.69_0.26_0.80_0.42_0.83.png,0.71,0.69,0.26,0.8,0.42,0.83
1,145,1,2,0.25,A05.svs_64_overlay_0.71_0.69_0.21_0.45_0.45_0.72.png,0.71,0.69,0.21,0.45,0.45,0.72
1,145,1,2,0.25,A07.svs_64_overlay_0.71_0.69_0.26_0.63_0.46_0.79.png,0.71,0.69,0.26,0.63,0.46,0.79
1,145,1,2,0.25,A09.svs_64_overlay_0.71_0.69_0.20_0.56_0.45_0.88.png,0.71,0.69,0.2,0.56,0.45,0.88
1,145,1,2,0.25,A10.svs_64_overlay_0.71_0.69_0.12_0.37_0.35_0.80.png,0.71,0.69,0.12,0.37,0.35,0.8
1,146,4,2,1,A02.svs_64_overlay_0.73_0.42_0.15_0.45_0.39_0.73.png,0.73,0.42,0.15,0.45,0.39,0.73
1,146,4,2,1,A03.svs_64_overlay_0.73_0.42_0.22_0.38_0.48_0.91.png,0.73,0.42,0.22,0.38,0.48,0.91
1,146,4,2,1,A04.svs_64_overlay_0.73_0.42_0.26_0.79_0.41_0.83.png,0.73,0.42,0.26,0.79,0.41,0.83
1,146,4,2,1,A05.svs_64_overlay_0.73_0.42_0.22_0.46_0.47_0.78.png,0.73,0.42,0.22,0.46,0.47,0.78
1,146,4,2,1,A07.svs_64_overlay_0.73_0.42_0.25_0.59_0.47_0.81.png,0.73,0.42,0.25,0.59,0.47,0.81
1,146,4,2,1,A09.svs_64_overlay_0.73_0.42_0.21_0.56_0.46_0.89.png,0.73,0.42,0.21,0.56,0.46,0.89
1,146,4,2,1,A10.svs_64_overlay_0.73_0.42_0.07_0.23_0.31_0.79.png,0.73,0.42,0.07,0.23,0.31,0.79
1,147,4,2,0.05,A02.svs_64_overlay_0.69_0.66_0.19_0.49_0.42_0.69.png,0.69,0.66,0.19,0.49,0.42,0.69
1,147,4,2,0.05,A03.svs_64_overlay_0.69_0.66_0.14_0.20_0.39_0.82.png,0.69,0.66,0.14,0.2,0.39,0.82
1,147,4,2,0.05,A04.svs_64_overlay_0.69_0.66_0.24_0.77_0.41_0.79.png,0.69,0.66,0.24,0.77,0.41,0.79
1,147,4,2,0.05,A05.svs_64_overlay_0.69_0.66_0.20_0.44_0.43_0.70.png,0.69,0.66,0.2,0.44,0.43,0.7
1,147,4,2,0.05,A07.svs_64_overlay_0.69_0.66_0.23_0.60_0.43_0.76.png,0.69,0.66,0.23,0.6,0.43,0.76
1,147,4,2,0.05,A09.svs_64_overlay_0.69_0.66_0.22_0.50_0.48_0.86.png,0.69,0.66,0.22,0.5,0.48,0.86
1,147,4,2,0.05,A10.svs_64_overlay_0.69_0.66_0.10_0.33_0.33_0.76.png,0.69,0.66,0.1,0.33,0.33,0.76
1,148,5,1,0.15,A02.svs_64_overlay_0.73_0.48_0.16_0.46_0.41_0.73.png,0.73,0.48,0.16,0.46,0.41,0.73
1,148,5,1,0.15,A03.svs_64_overlay_0.73_0.48_0.12_0.32_0.38_0.87.png,0.73,0.48,0.12,0.32,0.38,0.87
1,148,5,1,0.15,A04.svs_64_overlay_0.73_0.48_0.20_0.68_0.38_0.71.png,0.73,0.48,0.2,0.68,0.38,0.71
1,148,5,1,0.15,A05.svs_64_overlay_0.73_0.48_0.13_0.40_0.37_0.69.png,0.73,0.48,0.13,0.4,0.37,0.69
1,148,5,1,0.15,A07.svs_64_overlay_0.73_0.48_0.22_0.54_0.44_0.76.png,0.73,0.48,0.22,0.54,0.44,0.76
1,148,5,1,0.15,A09.svs_64_overlay_0.73_0.48_0.21_0.54_0.47_0.87.png,0.73,0.48,0.21,0.54,0.47,0.87
1,148,5,1,0.15,A10.svs_64_overlay_0.73_0.48_0.08_0.33_0.33_0.80.png,0.73,0.48,0.08,0.33,0.33,0.8
1,149,2,0,0.3,A02.svs_64_overlay_0.71_0.61_0.18_0.52_0.41_0.71.png,0.71,0.61,0.18,0.52,0.41,0.71
1,149,2,0,0.3,A03.svs_64_overlay_0.71_0.61_0.22_0.27_0.45_0.81.png,0.71,0.61,0.22,0.27,0.45,0.81
1,149,2,0,0.3,A04.svs_64_overlay_0.71_0.61_0.26_0.78_0.40_0.82.png,0.71,0.61,0.26,0.78,0.4,0.82
1,149,2,0,0.3,A05.svs_64_overlay_0.71_0.61_0.23_0.50_0.46_0.73.png,0.71,0.61,0.23,0.5,0.46,0.73
1,149,2,0,0.3,A07.svs_64_overlay_0.71_0.61_0.22_0.62_0.42_0.78.png,0.71,0.61,0.22,0.62,0.42,0.78
1,149,2,0,0.3,A09.svs_64_overlay_0.71_0.61_0.21_0.58_0.46_0.89.png,0.71,0.61,0.21,0.58,0.46,0.89
1,149,2,0,0.3,A10.svs_64_overlay_0.71_0.61_0.13_0.40_0.37_0.79.png,0.71,0.61,0.13,0.4,0.37,0.79
1,150,3,1,0.3,A02.svs_64_overlay_0.70_0.75_0.18_0.46_0.40_0.70.png,0.7,0.75,0.18,0.46,0.4,0.7
1,150,3,1,0.3,A03.svs_64_overlay_0.70_0.75_0.13_0.18_0.38_0.81.png,0.7,0.75,0.13,0.18,0.38,0.81
1,150,3,1,0.3,A04.svs_64_overlay_0.70_0.75_0.26_0.79_0.40_0.81.png,0.7,0.75,0.26,0.79,0.4,0.81
1,150,3,1,0.3,A05.svs_64_overlay_0.70_0.75_0.23_0.44_0.45_0.70.png,0.7,0.75,0.23,0.44,0.45,0.7
1,150,3,1,0.3,A07.svs_64_overlay_0.70_0.75_0.23_0.62_0.43_0.78.png,0.7,0.75,0.23,0.62,0.43,0.78
1,150,3,1,0.3,A09.svs_64_overlay_0.70_0.75_0.21_0.54_0.47_0.88.png,0.7,0.75,0.21,0.54,0.47,0.88
1,150,3,1,0.3,A10.svs_64_overlay_0.70_0.75_0.11_0.35_0.34_0.78.png,0.7,0.75,0.11,0.35,0.34,0.78
1,151,5,2,0.025,A02.svs_64_overlay_0.66_0.52_0.17_0.47_0.41_0.66.png,0.66,0.52,0.17,0.47,0.41,0.66
1,151,5,2,0.025,A03.svs_64_overlay_0.66_0.52_0.09_0.29_0.34_0.82.png,0.66,0.52,0.09,0.29,0.34,0.82
1,151,5,2,0.025,A04.svs_64_overlay_0.66_0.52_0.21_0.74_0.39_0.70.png,0.66,0.52,0.21,0.74,0.39,0.7
1,151,5,2,0.025,A05.svs_64_overlay_0.66_0.52_0.17_0.48_0.41_0.68.png,0.66,0.52,0.17,0.48,0.41,0.68
1,151,5,2,0.025,A07.svs_64_overlay_0.66_0.52_0.24_0.58_0.45_0.72.png,0.66,0.52,0.24,0.58,0.45,0.72
1,151,5,2,0.025,A09.svs_64_overlay_0.66_0.52_0.22_0.56_0.48_0.86.png,0.66,0.52,0.22,0.56,0.48,0.86
1,151,5,2,0.025,A10.svs_64_overlay_0.66_0.52_0.11_0.40_0.34_0.77.png,0.66,0.52,0.11,0.4,0.34,0.77
1,152,4,0,0.1,A02.svs_64_overlay_0.69_0.30_0.11_0.43_0.35_0.69.png,0.69,0.3,0.11,0.43,0.35,0.69
1,152,4,0,0.1,A03.svs_64_overlay_0.69_0.30_0.18_0.49_0.44_0.86.png,0.69,0.3,0.18,0.49,0.44,0.86
1,152,4,0,0.1,A04.svs_64_overlay_0.69_0.30_0.23_0.70_0.37_0.75.png,0.69,0.3,0.23,0.7,0.37,0.75
1,152,4,0,0.1,A05.svs_64_overlay_0.69_0.30_0.23_0.59_0.46_0.77.png,0.69,0.3,0.23,0.59,0.46,0.77
1,152,4,0,0.1,A07.svs_64_overlay_0.69_0.30_0.19_0.53_0.41_0.74.png,0.69,0.3,0.19,0.53,0.41,0.74
1,152,4,0,0.1,A09.svs_64_overlay_0.69_0.30_0.19_0.56_0.44_0.88.png,0.69,0.3,0.19,0.56,0.44,0.88
1,152,4,0,0.1,A10.svs_64_overlay_0.69_0.30_0.07_0.33_0.31_0.77.png,0.69,0.3,0.07,0.33,0.31,0.77
1,153,3,2,0.75,A02.svs_64_overlay_0.72_0.41_0.14_0.37_0.38_0.72.png,0.72,0.41,0.14,0.37,0.38,0.72
1,153,3,2,0.75,A03.svs_64_overlay_0.72_0.41_0.22_0.33_0.47_0.90.png,0.72,0.41,0.22,0.33,0.47,0.9
1,153,3,2,0.75,A04.svs_64_overlay_0.72_0.41_0.25_0.77_0.41_0.81.png,0.72,0.41,0.25,0.77,0.41,0.81
1,153,3,2,0.75,A05.svs_64_overlay_0.72_0.41_0.20_0.42_0.44_0.76.png,0.72,0.41,0.2,0.42,0.44,0.76
1,153,3,2,0.75,A07.svs_64_overlay_0.72_0.41_0.23_0.54_0.45_0.78.png,0.72,0.41,0.23,0.54,0.45,0.78
1,153,3,2,0.75,A09.svs_64_overlay_0.72_0.41_0.21_0.52_0.47_0.89.png,0.72,0.41,0.21,0.52,0.47,0.89
1,153,3,2,0.75,A10.svs_64_overlay_0.72_0.41_0.07_0.24_0.31_0.80.png,0.72,0.41,0.07,0.24,0.31,0.8
1,154,3,0,1,A02.svs_64_overlay_0.75_0.64_0.19_0.54_0.42_0.75.png,0.75,0.64,0.19,0.54,0.42,0.75
1,154,3,0,1,A03.svs_64_overlay_0.75_0.64_0.16_0.22_0.41_0.85.png,0.75,0.64,0.16,0.22,0.41,0.85
1,154,3,0,1,A04.svs_64_overlay_0.75_0.64_0.26_0.78_0.40_0.82.png,0.75,0.64,0.26,0.78,0.4,0.82
1,154,3,0,1,A05.svs_64_overlay_0.75_0.64_0.24_0.47_0.46_0.73.png,0.75,0.64,0.24,0.47,0.46,0.73
1,154,3,0,1,A07.svs_64_overlay_0.75_0.64_0.23_0.68_0.43_0.84.png,0.75,0.64,0.23,0.68,0.43,0.84
1,154,3,0,1,A09.svs_64_overlay_0.75_0.64_0.20_0.54_0.45_0.88.png,0.75,0.64,0.2,0.54,0.45,0.88
1,154,3,0,1,A10.svs_64_overlay_0.75_0.64_0.12_0.37_0.37_0.80.png,0.75,0.64,0.12,0.37,0.37,0.8
1,155,5,1,0.4,A02.svs_64_overlay_0.73_0.51_0.19_0.43_0.44_0.73.png,0.73,0.51,0.19,0.43,0.44,0.73
1,155,5,1,0.4,A03.svs_64_overlay_0.73_0.51_0.19_0.31_0.45_0.89.png,0.73,0.51,0.19,0.31,0.45,0.89
1,155,5,1,0.4,A04.svs_64_overlay_0.73_0.51_0.25_0.77_0.41_0.81.png,0.73,0.51,0.25,0.77,0.41,0.81
1,155,5,1,0.4,A05.svs_64_overlay_0.73_0.51_0.18_0.35_0.42_0.71.png,0.73,0.51,0.18,0.35,0.42,0.71
1,155,5,1,0.4,A07.svs_64_overlay_0.73_0.51_0.21_0.62_0.41_0.81.png,0.73,0.51,0.21,0.62,0.41,0.81
1,155,5,1,0.4,A09.svs_64_overlay_0.73_0.51_0.28_0.58_0.53_0.90.png,0.73,0.51,0.28,0.58,0.53,0.9
1,155,5,1,0.4,A10.svs_64_overlay_0.73_0.51_0.11_0.30_0.36_0.83.png,0.73,0.51,0.11,0.3,0.36,0.83
1,156,1,1,0.4,A02.svs_64_overlay_0.69_0.63_0.17_0.50_0.39_0.69.png,0.69,0.63,0.17,0.5,0.39,0.69
1,156,1,1,0.4,A03.svs_64_overlay_0.69_0.63_0.17_0.26_0.41_0.80.png,0.69,0.63,0.17,0.26,0.41,0.8
1,156,1,1,0.4,A04.svs_64_overlay_0.69_0.63_0.19_0.65_0.36_0.66.png,0.69,0.63,0.19,0.65,0.36,0.66
1,156,1,1,0.4,A05.svs_64_overlay_0.69_0.63_0.22_0.45_0.45_0.70.png,0.69,0.63,0.22,0.45,0.45,0.7
1,156,1,1,0.4,A07.svs_64_overlay_0.69_0.63_0.25_0.59_0.45_0.76.png,0.69,0.63,0.25,0.59,0.45,0.76
1,156,1,1,0.4,A09.svs_64_overlay_0.69_0.63_0.17_0.49_0.42_0.85.png,0.69,0.63,0.17,0.49,0.42,0.85
1,156,1,1,0.4,A10.svs_64_overlay_0.69_0.63_0.10_0.35_0.33_0.76.png,0.69,0.63,0.1,0.35,0.33,0.76
1,157,2,0,0.0,A02.svs_64_overlay_0.50_0.07_0.02_0.53_0.23_0.50.png,0.5,0.07,0.02,0.53,0.23,0.5
1,157,2,0,0.0,A03.svs_64_overlay_0.50_0.07_0.01_0.63_0.24_0.74.png,0.5,0.07,0.01,0.63,0.24,0.74
1,157,2,0,0.0,A04.svs_64_overlay_0.50_0.07_0.00_0.38_0.17_0.20.png,0.5,0.07,0.0,0.38,0.17,0.2
1,157,2,0,0.0,A05.svs_64_overlay_0.50_0.07_0.02_0.55_0.22_0.52.png,0.5,0.07,0.02,0.55,0.22,0.52
1,157,2,0,0.0,A07.svs_64_overlay_0.50_0.07_0.01_0.46_0.20_0.42.png,0.5,0.07,0.01,0.46,0.2,0.42
1,157,2,0,0.0,A09.svs_64_overlay_0.50_0.07_0.05_0.46_0.30_0.77.png,0.5,0.07,0.05,0.46,0.3,0.77
1,157,2,0,0.0,A10.svs_64_overlay_0.50_0.07_0.01_0.53_0.23_0.66.png,0.5,0.07,0.01,0.53,0.23,0.66
1,158,2,1,0.15,A02.svs_64_overlay_0.71_0.60_0.17_0.46_0.40_0.71.png,0.71,0.6,0.17,0.46,0.4,0.71
1,158,2,1,0.15,A03.svs_64_overlay_0.71_0.60_0.16_0.24_0.42_0.86.png,0.71,0.6,0.16,0.24,0.42,0.86
1,158,2,1,0.15,A04.svs_64_overlay_0.71_0.60_0.24_0.76_0.41_0.79.png,0.71,0.6,0.24,0.76,0.41,0.79
1,158,2,1,0.15,A05.svs_64_overlay_0.71_0.60_0.15_0.41_0.39_0.72.png,0.71,0.6,0.15,0.41,0.39,0.72
1,158,2,1,0.15,A07.svs_64_overlay_0.71_0.60_0.23_0.60_0.44_0.78.png,0.71,0.6,0.23,0.6,0.44,0.78
1,158,2,1,0.15,A09.svs_64_overlay_0.71_0.60_0.20_0.52_0.45_0.87.png,0.71,0.6,0.2,0.52,0.45,0.87
1,158,2,1,0.15,A10.svs_64_overlay_0.71_0.60_0.11_0.37_0.35_0.82.png,0.71,0.6,0.11,0.37,0.35,0.82
1,159,5,0,0.4,A02.svs_64_overlay_0.74_0.47_0.18_0.50_0.42_0.74.png,0.74,0.47,0.18,0.5,0.42,0.74
1,159,5,0,0.4,A03.svs_64_overlay_0.74_0.47_0.23_0.42_0.49_0.91.png,0.74,0.47,0.23,0.42,0.49,0.91
1,159,5,0,0.4,A04.svs_64_overlay_0.74_0.47_0.26_0.78_0.40_0.83.png,0.74,0.47,0.26,0.78,0.4,0.83
1,159,5,0,0.4,A05.svs_64_overlay_0.74_0.47_0.22_0.49_0.47_0.76.png,0.74,0.47,0.22,0.49,0.47,0.76
1,159,5,0,0.4,A07.svs_64_overlay_0.74_0.47_0.23_0.67_0.43_0.84.png,0.74,0.47,0.23,0.67,0.43,0.84
1,159,5,0,0.4,A09.svs_64_overlay_0.74_0.47_0.30_0.62_0.54_0.91.png,0.74,0.47,0.3,0.62,0.54,0.91
1,159,5,0,0.4,A10.svs_64_overlay_0.74_0.47_0.12_0.34_0.38_0.82.png,0.74,0.47,0.12,0.34,0.38,0.82
1,160,2,0,0.4,A02.svs_64_overlay_0.69_0.39_0.13_0.47_0.36_0.69.png,0.69,0.39,0.13,0.47,0.36,0.69
1,160,2,0,0.4,A03.svs_64_overlay_0.69_0.39_0.08_0.35_0.34_0.86.png,0.69,0.39,0.08,0.35,0.34,0.86
1,160,2,0,0.4,A04.svs_64_overlay_0.69_0.39_0.25_0.76_0.40_0.80.png,0.69,0.39,0.25,0.76,0.4,0.8
1,160,2,0,0.4,A05.svs_64_overlay_0.69_0.39_0.21_0.46_0.44_0.75.png,0.69,0.39,0.21,0.46,0.44,0.75
1,160,2,0,0.4,A07.svs_64_overlay_0.69_0.39_0.21_0.59_0.42_0.79.png,0.69,0.39,0.21,0.59,0.42,0.79
1,160,2,0,0.4,A09.svs_64_overlay_0.69_0.39_0.18_0.56_0.42_0.89.png,0.69,0.39,0.18,0.56,0.42,0.89
1,160,2,0,0.4,A10.svs_64_overlay_0.69_0.39_0.09_0.36_0.34_0.80.png,0.69,0.39,0.09,0.36,0.34,0.8
1,161,3,2,0.075,A02.svs_64_overlay_0.70_0.75_0.18_0.47_0.41_0.70.png,0.7,0.75,0.18,0.47,0.41,0.7
1,161,3,2,0.075,A03.svs_64_overlay_0.70_0.75_0.12_0.17_0.37_0.79.png,0.7,0.75,0.12,0.17,0.37,0.79
1,161,3,2,0.075,A04.svs_64_overlay_0.70_0.75_0.26_0.78_0.40_0.82.png,0.7,0.75,0.26,0.78,0.4,0.82
1,161,3,2,0.075,A05.svs_64_overlay_0.70_0.75_0.25_0.43_0.48_0.70.png,0.7,0.75,0.25,0.43,0.48,0.7
1,161,3,2,0.075,A07.svs_64_overlay_0.70_0.75_0.23_0.61_0.42_0.76.png,0.7,0.75,0.23,0.61,0.42,0.76
1,161,3,2,0.075,A09.svs_64_overlay_0.70_0.75_0.22_0.54_0.47_0.88.png,0.7,0.75,0.22,0.54,0.47,0.88
1,161,3,2,0.075,A10.svs_64_overlay_0.70_0.75_0.11_0.36_0.34_0.78.png,0.7,0.75,0.11,0.36,0.34,0.78
1,162,1,0,0.075,A02.svs_64_overlay_0.73_0.15_0.08_0.28_0.33_0.73.png,0.73,0.15,0.08,0.28,0.33,0.73
1,162,1,0,0.075,A03.svs_64_overlay_0.73_0.15_0.07_0.27_0.34_0.93.png,0.73,0.15,0.07,0.27,0.34,0.93
1,162,1,0,0.075,A04.svs_64_overlay_0.73_0.15_0.06_0.19_0.20_0.41.png,0.73,0.15,0.06,0.19,0.2,0.41
1,162,1,0,0.075,A05.svs_64_overlay_0.73_0.15_0.21_0.44_0.45_0.78.png,0.73,0.15,0.21,0.44,0.45,0.78
1,162,1,0,0.075,A07.svs_64_overlay_0.73_0.15_0.11_0.26_0.34_0.67.png,0.73,0.15,0.11,0.26,0.34,0.67
1,162,1,0,0.075,A09.svs_64_overlay_0.73_0.15_0.08_0.20_0.34_0.84.png,0.73,0.15,0.08,0.2,0.34,0.84
1,162,1,0,0.075,A10.svs_64_overlay_0.73_0.15_0.06_0.17_0.30_0.82.png,0.73,0.15,0.06,0.17,0.3,0.82
1,163,1,1,0.75,A02.svs_64_overlay_0.71_0.60_0.17_0.45_0.40_0.71.png,0.71,0.6,0.17,0.45,0.4,0.71
1,163,1,1,0.75,A03.svs_64_overlay_0.71_0.60_0.18_0.26_0.43_0.85.png,0.71,0.6,0.18,0.26,0.43,0.85
1,163,1,1,0.75,A04.svs_64_overlay_0.71_0.60_0.26_0.79_0.40_0.82.png,0.71,0.6,0.26,0.79,0.4,0.82
1,163,1,1,0.75,A05.svs_64_overlay_0.71_0.60_0.18_0.45_0.41_0.72.png,0.71,0.6,0.18,0.45,0.41,0.72
1,163,1,1,0.75,A07.svs_64_overlay_0.71_0.60_0.24_0.63_0.44_0.80.png,0.71,0.6,0.24,0.63,0.44,0.8
1,163,1,1,0.75,A09.svs_64_overlay_0.71_0.60_0.26_0.59_0.51_0.89.png,0.71,0.6,0.26,0.59,0.51,0.89
1,163,1,1,0.75,A10.svs_64_overlay_0.71_0.60_0.10_0.34_0.35_0.78.png,0.71,0.6,0.1,0.34,0.35,0.78
1,164,5,1,0.0,A02.svs_64_overlay_0.72_0.56_0.20_0.47_0.44_0.72.png,0.72,0.56,0.2,0.47,0.44,0.72
1,164,5,1,0.0,A03.svs_64_overlay_0.72_0.56_0.11_0.30_0.37_0.86.png,0.72,0.56,0.11,0.3,0.37,0.86
1,164,5,1,0.0,A04.svs_64_overlay_0.72_0.56_0.24_0.77_0.42_0.79.png,0.72,0.56,0.24,0.77,0.42,0.79
1,164,5,1,0.0,A05.svs_64_overlay_0.72_0.56_0.18_0.49_0.41_0.73.png,0.72,0.56,0.18,0.49,0.41,0.73
1,164,5,1,0.0,A07.svs_64_overlay_0.72_0.56_0.23_0.62_0.43_0.78.png,0.72,0.56,0.23,0.62,0.43,0.78
1,164,5,1,0.0,A09.svs_64_overlay_0.72_0.56_0.25_0.54_0.51_0.88.png,0.72,0.56,0.25,0.54,0.51,0.88
1,164,5,1,0.0,A10.svs_64_overlay_0.72_0.56_0.10_0.36_0.34_0.80.png,0.72,0.56,0.1,0.36,0.34,0.8
1,165,1,1,0.025,A02.svs_64_overlay_0.70_0.68_0.20_0.46_0.43_0.70.png,0.7,0.68,0.2,0.46,0.43,0.7
1,165,1,1,0.025,A03.svs_64_overlay_0.70_0.68_0.13_0.24_0.39_0.83.png,0.7,0.68,0.13,0.24,0.39,0.83
1,165,1,1,0.025,A04.svs_64_overlay_0.70_0.68_0.24_0.76_0.40_0.78.png,0.7,0.68,0.24,0.76,0.4,0.78
1,165,1,1,0.025,A05.svs_64_overlay_0.70_0.68_0.20_0.44_0.43_0.71.png,0.7,0.68,0.2,0.44,0.43,0.71
1,165,1,1,0.025,A07.svs_64_overlay_0.70_0.68_0.28_0.63_0.48_0.78.png,0.7,0.68,0.28,0.63,0.48,0.78
1,165,1,1,0.025,A09.svs_64_overlay_0.70_0.68_0.24_0.53_0.50_0.87.png,0.7,0.68,0.24,0.53,0.5,0.87
1,165,1,1,0.025,A10.svs_64_overlay_0.70_0.68_0.11_0.36_0.35_0.78.png,0.7,0.68,0.11,0.36,0.35,0.78
1,166,1,1,0.3,A02.svs_64_overlay_0.73_0.48_0.17_0.41_0.41_0.73.png,0.73,0.48,0.17,0.41,0.41,0.73
1,166,1,1,0.3,A03.svs_64_overlay_0.73_0.48_0.13_0.23_0.39_0.88.png,0.73,0.48,0.13,0.23,0.39,0.88
1,166,1,1,0.3,A04.svs_64_overlay_0.73_0.48_0.18_0.66_0.38_0.67.png,0.73,0.48,0.18,0.66,0.38,0.67
1,166,1,1,0.3,A05.svs_64_overlay_0.73_0.48_0.17_0.39_0.42_0.73.png,0.73,0.48,0.17,0.39,0.42,0.73
1,166,1,1,0.3,A07.svs_64_overlay_0.73_0.48_0.25_0.58_0.46_0.78.png,0.73,0.48,0.25,0.58,0.46,0.78
1,166,1,1,0.3,A09.svs_64_overlay_0.73_0.48_0.15_0.45_0.42_0.86.png,0.73,0.48,0.15,0.45,0.42,0.86
1,166,1,1,0.3,A10.svs_64_overlay_0.73_0.48_0.08_0.27_0.32_0.78.png,0.73,0.48,0.08,0.27,0.32,0.78
1,167,2,2,1,A02.svs_64_overlay_0.72_0.57_0.19_0.45_0.43_0.72.png,0.72,0.57,0.19,0.45,0.43,0.72
1,167,2,2,1,A03.svs_64_overlay_0.72_0.57_0.21_0.28_0.46_0.88.png,0.72,0.57,0.21,0.28,0.46,0.88
1,167,2,2,1,A04.svs_64_overlay_0.72_0.57_0.25_0.78_0.40_0.81.png,0.72,0.57,0.25,0.78,0.4,0.81
1,167,2,2,1,A05.svs_64_overlay_0.72_0.57_0.23_0.46_0.47_0.74.png,0.72,0.57,0.23,0.46,0.47,0.74
1,167,2,2,1,A07.svs_64_overlay_0.72_0.57_0.21_0.61_0.41_0.80.png,0.72,0.57,0.21,0.61,0.41,0.8
1,167,2,2,1,A09.svs_64_overlay_0.72_0.57_0.24_0.56_0.50_0.89.png,0.72,0.57,0.24,0.56,0.5,0.89
1,167,2,2,1,A10.svs_64_overlay_0.72_0.57_0.11_0.30_0.35_0.78.png,0.72,0.57,0.11,0.3,0.35,0.78
1,168,4,2,0.2,A02.svs_64_overlay_0.68_0.75_0.18_0.46_0.40_0.68.png,0.68,0.75,0.18,0.46,0.4,0.68
1,168,4,2,0.2,A03.svs_64_overlay_0.68_0.75_0.13_0.21_0.38_0.78.png,0.68,0.75,0.13,0.21,0.38,0.78
1,168,4,2,0.2,A04.svs_64_overlay_0.68_0.75_0.25_0.77_0.39_0.78.png,0.68,0.75,0.25,0.77,0.39,0.78
1,168,4,2,0.2,A05.svs_64_overlay_0.68_0.75_0.25_0.45_0.48_0.69.png,0.68,0.75,0.25,0.45,0.48,0.69
1,168,4,2,0.2,A07.svs_64_overlay_0.68_0.75_0.25_0.61_0.45_0.76.png,0.68,0.75,0.25,0.61,0.45,0.76
1,168,4,2,0.2,A09.svs_64_overlay_0.68_0.75_0.19_0.53_0.44_0.86.png,0.68,0.75,0.19,0.53,0.44,0.86
1,168,4,2,0.2,A10.svs_64_overlay_0.68_0.75_0.11_0.38_0.34_0.77.png,0.68,0.75,0.11,0.38,0.34,0.77
1,169,1,1,0.5,A02.svs_64_overlay_0.71_0.53_0.15_0.41_0.38_0.71.png,0.71,0.53,0.15,0.41,0.38,0.71
